speaker,trial,target_colour_textgrid,target_name_textgrid,colour_start,colour_end,colour_dur,item_start,item_end,item_dur,condition,typicality,target_name,target_colour,competitor_name,competitor_colour,distractor1_name,distractor1_colour,distractor2_name,distractor2_colour,object_en,colour_en,typ_mean,typ_sd,typ_median
JW_2,47,roten,erdbeere,319.4195,319.9995,0.5799999999999841,319.9995,320.7395,0.7400000000000091,NF,typical,Erdbeere,rot,Socken,rot,Zucchini,gruen,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
JW_2,51,gelben,zitrone,345.6641,346.0541,0.38999999999998636,346.0541,346.7541,0.6999999999999886,NF,typical,Zitrone,gelb,Socken,gelb,Avokado,rot,Sonnenbrille,gruen,lemon,yellow,99.6039603960396,2.3794083631053886,100
JW_2,54,braunen,banane,363.7843,364.4343,0.6500000000000341,364.4343,364.9543,0.5199999999999818,NF,medium,Banane,braun,Bueroklammer,braun,Zucchini,gelb,Waescheklammer,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_2,57,gruenen,moehre,380.4082,380.9882,0.5799999999999841,380.9882,381.4682,0.4800000000000182,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Bueroklammer,braun,Waescheklammer,rot,carrots,green,3.990099009900991,13.916533368267368,0
JW_2,58,gelben,kirsche,384.7909,385.1809,0.38999999999998636,385.1809,385.6309,0.44999999999998863,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Aubergine,rot,Sonnenbrille,braun,cherry,yellow,1.3861386138613858,3.98489723086984,0
JW_2,63,roten,gurke,413.5237,414.0037,0.47999999999996135,414.0037,414.4837,0.4800000000000182,NF,atypical,Gurke,rot,Waescheklammer,rot,Bueroklammer,gruen,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_2,65,orangen,mandarine,424.3549,425.0549,0.6999999999999886,425.0549,425.7349,0.6800000000000068,NF,typical,Mandarine,orange,Bueroklammer,orange,Socken,gelb,Aubergine,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JW_2,67,gruenen,tomate,434.1524,434.5524,0.39999999999997726,434.5524,435.0424,0.4900000000000091,NF,medium,Tomate,gruen,Bueroklammer,gruen,Zucchini,rot,Birne,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_2,70,roten,aprikose,449.002,449.482,0.4800000000000182,449.482,450.252,0.7699999999999818,NF,medium,Aprikose,rot,Bueroklammer,rot,Birne,orange,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_3,2,orangen,mandarine,10.0666,10.5766,0.5099999999999998,10.5766,11.2166,0.6400000000000006,NF,typical,Mandarine,orange,Socken,orange,Aubergine,rot,Bueroklammer,rot,mandarine,orange,98.70297029702972,4.731901424280615,100
JW_3,4,gruenen,tomate,23.1135,23.4135,0.3000000000000007,23.4135,23.8935,0.4800000000000004,NF,medium,Tomate,gruen,Bueroklammer,gruen,Socken,rot,Waescheklammer,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_3,9,orangen,trauben,53.4115,54.0415,0.6300000000000026,54.0415,54.4515,0.4100000000000037,NF,atypical,Trauben,orange,Bueroklammer,orange,Avokado,gelb,Socken,braun,grapes,orange,5.871287128712873,14.37404839725862,0
JW_3,20,gelben,zitrone,113.467,113.807,0.3400000000000034,113.807,114.267,0.45999999999999375,NF,typical,Zitrone,gelb,Waescheklammer,gelb,Avokado,gruen,Sonnenbrille,gruen,lemon,yellow,99.6039603960396,2.3794083631053886,100
JW_3,22,braunen,walnuss,122.0448,122.3648,0.3200000000000074,122.3648,122.8148,0.45000000000000284,NF,typical,Walnuss,braun,Bueroklammer,braun,Sonnenbrille,gruen,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922035,100
JW_3,25,gelben,erbsen,140.0541,140.3241,0.2699999999999818,140.3241,140.6641,0.3400000000000034,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Birne,orange,Waescheklammer,gruen,peas,yellow,34.574257425742566,33.0633774846592,27
JW_3,31,roten,gurke,165.5482,165.8182,0.2699999999999818,165.8182,166.1382,0.3200000000000216,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,braun,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_3,34,braunen,banane,178.5106,178.7706,0.2599999999999909,178.7706,179.1906,0.4199999999999875,NF,medium,Banane,braun,Waescheklammer,braun,Bueroklammer,rot,Avokado,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_3,35,gruenen,bohnen,181.3777,181.6477,0.2699999999999818,181.6477,181.9677,0.3200000000000216,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,gelb,Aubergine,gelb,beans,green,96.81188118811882,7.0650022948150974,100
JW_3,39,gruenen,tomate,199.5489,199.7589,0.21000000000000796,199.7589,200.1889,0.4299999999999784,NF,medium,Tomate,gruen,Bueroklammer,gruen,Socken,rot,Waescheklammer,orange,tomato,green,25.99009900990099,28.5105226362145,18
JW_3,44,orangen,trauben,220.8535,221.4935,0.6400000000000148,221.4935,221.9735,0.47999999999998977,NF,atypical,Trauben,orange,Bueroklammer,orange,Avokado,gelb,Socken,braun,grapes,orange,5.871287128712873,14.37404839725862,0
JW_3,52,orangen,kartoffeln,257.2531,257.8231,0.5699999999999932,257.8231,258.2931,0.46999999999997044,NF,medium,Kartoffeln,orange,Waescheklammer,orange,Aubergine,gruen,Bueroklammer,gruen,potatoes,orange,38.851485148514854,33.053709667332015,31
JW_3,57,braunen,walnuss,278.6025,278.9125,0.3100000000000023,278.9125,279.3325,0.4199999999999591,NF,typical,Walnuss,braun,Bueroklammer,braun,Sonnenbrille,gruen,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922035,100
JW_3,60,gelben,erbsen,290.6027,290.8627,0.2599999999999909,290.8627,291.2427,0.37999999999999545,NF,medium,Erbsen,gelb,Sonnenbrille,gelb,Birne,orange,Waescheklammer,gruen,peas,yellow,34.574257425742566,33.0633774846592,27
JW_3,61,braunen,paprika,293.3319,293.6419,0.3100000000000023,293.6419,294.1219,0.47999999999996135,NF,atypical,Paprika,braun,Sonnenbrille,braun,Bueroklammer,orange,Avokado,gruen,pepper,brown,7.772277227722771,16.44073063347176,0
JW_3,63,roten,aprikose,302.4135,302.7035,0.29000000000002046,302.7035,303.3235,0.6200000000000045,NF,medium,Aprikose,rot,Socken,rot,Bueroklammer,gruen,Aubergine,gruen,apricot,red,33.148514851485146,32.654061351878994,25
JW_3,66,roten,gurke,317.0999,317.3999,0.30000000000001137,317.3999,317.6999,0.30000000000001137,NF,atypical,Gurke,rot,Waescheklammer,rot,Socken,braun,Bueroklammer,orange,cucumber,red,0.8316831683168312,3.449838567036707,0
JW_3,69,braunen,banane,330.9864,331.2464,0.2599999999999909,331.2464,331.6464,0.4000000000000341,NF,medium,Banane,braun,Waescheklammer,braun,Bueroklammer,rot,Avokado,gelb,banana,brown,27.643564356435643,28.33322578119753,22
JW_3,70,gruenen,bohnen,333.9029,334.1429,0.2400000000000091,334.1429,334.4329,0.29000000000002046,NF,typical,Bohnen,gruen,Socken,gruen,Bueroklammer,gelb,Aubergine,gelb,beans,green,96.81188118811882,7.0650022948150974,100
KM,3,roten,gurke,14.3954,14.7654,0.3699999999999992,14.7654,15.0854,0.3200000000000003,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,braun,Waescheklammer,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
KM,5,orangen,trauben,24.6713,25.2013,0.5300000000000011,25.2013,25.6213,0.4200000000000017,NF,atypical,Trauben,orange,Waescheklammer,orange,Aubergine,rot,Birne,rot,grapes,orange,5.871287128712871,14.374048397258605,0
KM,8,gruenen,tomate,39.0786,39.4686,0.39000000000000057,39.4686,39.9686,0.5,NF,medium,Tomate,gruen,Socken,gruen,Zucchini,gelb,Avokado,rot,tomato,green,25.99009900990099,28.510522636214493,18
KM,9,roten,aprikose,42.5754,42.9354,0.35999999999999943,42.9354,43.5054,0.5700000000000003,NF,medium,Aprikose,rot,Waescheklammer,rot,Bueroklammer,gelb,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
KM,11,gruenen,moehre,52.5039,52.9039,0.3999999999999986,52.9039,53.2639,0.35999999999999943,NF,atypical,Moehre,gruen,Bueroklammer,gruen,Socken,gelb,Waescheklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
KM,12,orangen,kartoffeln,55.9617,56.5217,0.5600000000000023,56.5217,57.1117,0.5899999999999963,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Zucchini,gruen,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
KM,14,gelben,kirsche,65.7822,66.1622,0.37999999999999545,66.1622,66.5622,0.4000000000000057,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Birne,gruen,Socken,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
KM,17,braunen,banane,81.9144,82.3544,0.4399999999999977,82.3544,82.7844,0.4300000000000068,NF,medium,Banane,braun,Sonnenbrille,braun,Socken,orange,Bueroklammer,rot,banana,brown,27.643564356435643,28.333225781197537,22
KM,21,braunen,paprika,102.1102,102.4902,0.37999999999999545,102.4902,102.9102,0.4200000000000017,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Bueroklammer,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
KM,23,braunen,walnuss,109.5264,109.9364,0.4100000000000108,109.9364,110.3564,0.4199999999999875,NF,typical,Walnuss,braun,Bueroklammer,braun,Birne,rot,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
KM,24,gelben,zitrone,112.8413,113.1313,0.28999999999999204,113.1313,113.6013,0.46999999999999886,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Waescheklammer,braun,Socken,braun,lemon,yellow,99.6039603960396,2.3794083631053837,100
KM,26,orangen,mandarine,121.4482,121.9382,0.4899999999999949,121.9382,122.4782,0.5400000000000063,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,gruen,Zucchini,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
KM,32,gruenen,bohnen,149.3314,149.7014,0.37000000000000455,149.7014,150.0614,0.3599999999999852,NF,typical,Bohnen,gruen,Sonnenbrille,gruen,Waescheklammer,orange,Bueroklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
KM,34,gelben,erbsen,158.4511,158.7311,0.28000000000000114,158.7311,159.1011,0.37000000000000455,NF,medium,Erbsen,gelb,Socken,gelb,Bueroklammer,rot,Waescheklammer,gruen,peas,yellow,34.57425742574257,33.063377484659206,27
KM,38,roten,gurke,176.6786,177.0086,0.3300000000000125,177.0086,177.3586,0.3499999999999943,NF,atypical,Gurke,rot,Bueroklammer,rot,Socken,braun,Waescheklammer,braun,cucumber,red,0.8316831683168316,3.4498385670367044,0
KM,40,orangen,trauben,184.5888,185.1288,0.5400000000000205,185.1288,185.5388,0.4099999999999966,NF,atypical,Trauben,orange,Waescheklammer,orange,Aubergine,rot,Birne,rot,grapes,orange,5.871287128712871,14.374048397258605,0
KM,44,roten,aprikose,199.0303,199.3303,0.29999999999998295,199.3303,199.9103,0.5800000000000125,NF,medium,Aprikose,rot,Waescheklammer,rot,Bueroklammer,gelb,Bueroklammer,orange,apricot,red,33.148514851485146,32.654061351878994,25
KM,47,orangen,kartoffeln,211.6836,212.1936,0.5099999999999909,212.1936,212.7536,0.5600000000000023,NF,medium,Kartoffeln,orange,Bueroklammer,orange,Zucchini,gruen,Birne,gruen,potatoes,orange,38.851485148514854,33.05370966733201,31
KM,49,gelben,kirsche,218.4709,218.7509,0.28000000000000114,218.7509,219.1909,0.4399999999999977,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Birne,gruen,Socken,orange,cherry,yellow,1.386138613861386,3.9848972308698327,0
KM,52,braunen,banane,228.6233,229.0933,0.46999999999999886,229.0933,229.5033,0.4099999999999966,NF,medium,Banane,braun,Sonnenbrille,braun,Socken,orange,Bueroklammer,rot,banana,brown,27.643564356435643,28.333225781197537,22
KM,56,braunen,paprika,245.5269,245.9669,0.4399999999999977,245.9669,246.4569,0.4899999999999807,NF,atypical,Paprika,braun,Waescheklammer,braun,Avokado,rot,Bueroklammer,gruen,pepper,brown,7.772277227722772,16.440730633471745,0
KM,58,braunen,walnuss,252.7592,253.1892,0.4300000000000068,253.1892,253.5592,0.37000000000000455,NF,typical,Walnuss,braun,Bueroklammer,braun,Birne,rot,Aubergine,rot,walnut,brown,97.45544554455444,11.250355329922026,100
KM,61,orangen,mandarine,264.2647,264.8047,0.5400000000000205,264.8047,265.3847,0.5799999999999841,NF,typical,Mandarine,orange,Socken,orange,Bueroklammer,gruen,Zucchini,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
LG,2,gelben,zitrone,10.2366,10.6566,0.41999999999999993,10.6566,11.2866,0.6300000000000008,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Birne,orange,Avokado,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
LG,3,braunen,banane,14.4918,14.9118,0.41999999999999993,14.9118,15.3818,0.47000000000000064,NF,medium,Banane,braun,Waescheklammer,braun,Sonnenbrille,rot,Aubergine,gelb,banana,brown,27.643564356435643,28.333225781197537,22
LG,5,gelben,erbsen,24.0601,24.4101,0.3500000000000014,24.4101,24.9001,0.48999999999999844,NF,medium,Erbsen,gelb,Socken,gelb,Bueroklammer,gruen,Sonnenbrille,rot,peas,yellow,34.57425742574257,33.063377484659206,27
LG,10,orangen,trauben,58.3723,59.0323,0.6599999999999966,59.0323,59.5423,0.509999999999998,NF,atypical,Trauben,orange,Waescheklammer,orange,Avokado,gruen,Socken,rot,grapes,orange,5.871287128712871,14.374048397258605,0
LG,13,gruenen,bohnen,79.457,79.837,0.38000000000000966,79.837,80.227,0.39000000000000057,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Socken,rot,Birne,orange,beans,green,96.81188118811882,7.065002294815097,100
LG,15,roten,gurke,90.5151,90.9151,0.3999999999999915,90.9151,91.2451,0.3299999999999983,NF,atypical,Gurke,rot,Socken,rot,Bueroklammer,braun,Bueroklammer,orange,cucumber,red,0.8316831683168316,3.4498385670367044,0
LG,17,braunen,walnuss,102.4448,102.8948,0.45000000000000284,102.8948,103.3948,0.5,NF,typical,Walnuss,braun,Bueroklammer,braun,Aubergine,rot,Socken,orange,walnut,brown,97.45544554455444,11.250355329922026,100
LG,19,orangen,mandarine,115.1521,115.7621,0.6099999999999994,115.7621,116.4021,0.6400000000000006,NF,typical,Mandarine,orange,Bueroklammer,orange,Zucchini,rot,Sonnenbrille,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
LG,20,gruenen,moehre,119.7079,120.0779,0.37000000000000455,120.0779,120.4679,0.39000000000000057,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Zucchini,braun,Waescheklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
LG,22,braunen,paprika,132.6491,133.0491,0.4000000000000057,133.0491,133.6091,0.5600000000000023,NF,atypical,Paprika,braun,Sonnenbrille,braun,Bueroklammer,orange,Bueroklammer,rot,pepper,brown,7.772277227722772,16.440730633471745,0
LG,24,gruenen,tomate,144.871,145.221,0.3499999999999943,145.221,145.781,0.5600000000000023,NF,medium,Tomate,gruen,Socken,gruen,Waescheklammer,orange,Zucchini,braun,tomato,green,25.99009900990099,28.510522636214493,18
LG,27,gelben,kirsche,163.4185,163.8385,0.4200000000000159,163.8385,164.2485,0.4099999999999966,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Sonnenbrille,gruen,Zucchini,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
LG,28,orangen,kartoffeln,167.7063,168.3463,0.6400000000000148,168.3463,168.9163,0.5699999999999932,NF,medium,Kartoffeln,orange,Socken,orange,Bueroklammer,rot,Bueroklammer,braun,potatoes,orange,38.851485148514854,33.05370966733201,31
LG,30,roten,aprikose,180.7641,181.1241,0.3599999999999852,181.1241,181.8441,0.7199999999999989,NF,medium,Aprikose,rot,Bueroklammer,rot,Socken,orange,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
LG,32,roten,erdbeere,192.1306,192.4906,0.36000000000001364,192.4906,193.0406,0.5500000000000114,NF,typical,Erdbeere,rot,Waescheklammer,rot,Aubergine,gelb,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
LG,37,gelben,zitrone,226.9974,227.3574,0.36000000000001364,227.3574,227.9574,0.5999999999999943,NF,typical,Zitrone,gelb,Sonnenbrille,gelb,Birne,orange,Avokado,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
LG,38,braunen,banane,231.5169,231.9469,0.4300000000000068,231.9469,232.4669,0.5200000000000102,NF,medium,Banane,braun,Waescheklammer,braun,Sonnenbrille,rot,Aubergine,gelb,banana,brown,27.643564356435643,28.333225781197537,22
LG,40,gelben,erbsen,243.4592,243.7992,0.3400000000000034,243.7992,244.2792,0.47999999999998977,NF,medium,Erbsen,gelb,Socken,gelb,Bueroklammer,gruen,Sonnenbrille,rot,peas,yellow,34.57425742574257,33.063377484659206,27
LG,45,orangen,trauben,274.276,274.976,0.6999999999999886,274.976,275.466,0.4900000000000091,NF,atypical,Trauben,orange,Waescheklammer,orange,Avokado,gruen,Socken,rot,grapes,orange,5.871287128712871,14.374048397258605,0
LG,48,gruenen,bohnen,290.8599,291.2799,0.4200000000000159,291.2799,291.6499,0.37000000000000455,NF,typical,Bohnen,gruen,Bueroklammer,gruen,Socken,rot,Birne,orange,beans,green,96.81188118811882,7.065002294815097,100
LG,50,roten,gurke,301.1272,301.5472,0.4199999999999591,301.5472,301.8972,0.35000000000002274,NF,atypical,Gurke,rot,Socken,rot,Bueroklammer,braun,Bueroklammer,orange,cucumber,red,0.8316831683168316,3.4498385670367044,0
LG,52,braunen,walnuss,309.5741,309.9841,0.410000000000025,309.9841,310.4541,0.46999999999997044,NF,typical,Walnuss,braun,Bueroklammer,braun,Aubergine,rot,Socken,orange,walnut,brown,97.45544554455444,11.250355329922026,100
LG,54,orangen,mandarine,318.9562,319.5262,0.5699999999999932,319.5262,320.2062,0.6800000000000068,NF,typical,Mandarine,orange,Bueroklammer,orange,Zucchini,rot,Sonnenbrille,gruen,mandarine,orange,98.70297029702972,4.731901424280615,100
LG,55,gruenen,moehre,323.5258,323.8758,0.35000000000002274,323.8758,324.2658,0.38999999999998636,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Zucchini,braun,Waescheklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
LG,57,braunen,paprika,333.5966,334.0266,0.42999999999995,334.0266,334.5466,0.5200000000000387,NF,atypical,Paprika,braun,Sonnenbrille,braun,Bueroklammer,orange,Bueroklammer,rot,pepper,brown,7.772277227722772,16.440730633471745,0
LG,59,gruenen,tomate,343.128,343.488,0.36000000000001364,343.488,344.018,0.5299999999999727,NF,medium,Tomate,gruen,Socken,gruen,Waescheklammer,orange,Zucchini,braun,tomato,green,25.99009900990099,28.510522636214493,18
LG,62,gelben,kirsche,358.6975,359.0875,0.38999999999998636,359.0875,359.5275,0.4399999999999977,NF,atypical,Kirsche,gelb,Waescheklammer,gelb,Sonnenbrille,gruen,Zucchini,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
LG,65,roten,aprikose,373.9086,374.2786,0.37000000000000455,374.2786,374.9886,0.7100000000000364,NF,medium,Aprikose,rot,Bueroklammer,rot,Socken,orange,Zucchini,gruen,apricot,red,33.148514851485146,32.654061351878994,25
LG,67,roten,erdbeere,384.719,385.139,0.4200000000000159,385.139,385.709,0.5699999999999932,NF,typical,Erdbeere,rot,Waescheklammer,rot,Aubergine,gelb,Bueroklammer,gruen,strawberry,red,99.35643564356435,2.7150843759111485,100
LM,2,braunen,banane,9.4774,9.9274,0.45000000000000107,9.9274,10.4374,0.5099999999999998,NF,medium,Banane,braun,Bueroklammer,braun,Aubergine,rot,Socken,gelb,banana,brown,27.643564356435643,28.333225781197537,22
LM,4,roten,erdbeere,19.0392,19.3992,0.35999999999999943,19.3992,19.9792,0.5799999999999983,NF,typical,Erdbeere,rot,Bueroklammer,rot,Sonnenbrille,orange,Zucchini,braun,strawberry,red,99.35643564356435,2.7150843759111485,100
LM,9,orangen,trauben,47.3921,48.0421,0.6499999999999986,48.0421,48.5521,0.5100000000000051,NF,atypical,Trauben,orange,Bueroklammer,orange,Waescheklammer,gelb,Zucchini,gruen,grapes,orange,5.871287128712871,14.374048397258605,0
LM,11,gruenen,bohnen,58.4806,58.8606,0.37999999999999545,58.8606,59.2706,0.4100000000000037,NF,typical,Bohnen,gruen,Socken,gruen,Sonnenbrille,rot,Waescheklammer,gelb,beans,green,96.81188118811882,7.065002294815097,100
LM,14,roten,aprikose,74.5648,74.9448,0.37999999999999545,74.9448,75.6748,0.730000000000004,NF,medium,Aprikose,rot,Waescheklammer,rot,Zucchini,gruen,Sonnenbrille,gelb,apricot,red,33.148514851485146,32.654061351878994,25
LM,17,gruenen,moehre,91.071,91.511,0.4399999999999977,91.511,91.911,0.4000000000000057,NF,atypical,Moehre,gruen,Sonnenbrille,gruen,Birne,orange,Waescheklammer,orange,carrots,green,3.99009900990099,13.916533368267366,0
LM,19,gruenen,tomate,99.731,100.271,0.5400000000000063,100.271,100.831,0.5600000000000023,NF,medium,Tomate,gruen,Bueroklammer,gruen,Sonnenbrille,gelb,Sonnenbrille,rot,tomato,green,25.99009900990099,28.510522636214493,18
LM,21,gelben,kirsche,110.1254,110.4754,0.3499999999999943,110.4754,110.9554,0.480000000000004,NF,atypical,Kirsche,gelb,Sonnenbrille,gelb,Birne,rot,Waescheklammer,rot,cherry,yellow,1.386138613861386,3.9848972308698327,0
LM,22,braunen,paprika,113.7686,114.2186,0.44999999999998863,114.2186,114.7486,0.5300000000000011,NF,atypical,Paprika,braun,Sonnenbrille,braun,Waescheklammer,rot,Aubergine,gelb,pepper,brown,7.772277227722772,16.440730633471745,0
LM,26,gelben,zitrone,133.5501,133.9501,0.4000000000000057,133.9501,134.5301,0.5800000000000125,NF,typical,Zitrone,gelb,Socken,gelb,Waescheklammer,orange,Avokado,gruen,lemon,yellow,99.6039603960396,2.3794083631053837,100
LM,30,gelben,erbsen,154.0256,154.4156,0.3900000000000148,154.4156,154.9456,0.5300000000000011,NF,medium,Erbsen,gelb,Waescheklammer,gelb,Socken,rot,Birne,orange,peas,yellow,34.57425742574257,33.063377484659206,27
